Variable,Year,Value,County2
dentist_ratio,2016,3323,Botetourt County
dentist_ratio,2016,4061,Brunswick County
dentist_ratio,2016,5545,Buchanan County
dentist_ratio,2016,1705,Buckingham County
dentist_ratio,2016,5495,Campbell County
dentist_ratio,2016,3772,Caroline County
dentist_ratio,2016,3281,Carroll County
dentist_ratio,2016,3536,Charles City County
dentist_ratio,2016,3032,Charlotte County
dentist_ratio,2016,1361,Chesterfield County
dentist_ratio,2016,2875,Clarke County
dentist_ratio,2016,1719,Craig County
dentist_ratio,2016,2782,Culpeper County
dentist_ratio,2016,9652,Cumberland County
dentist_ratio,2016,14968,Dickenson County
dentist_ratio,2016,14072,Dinwiddie County
dentist_ratio,2016,1854,Essex County
dentist_ratio,2016,968,Fairfax County
dentist_ratio,2016,1867,Fauquier County
dentist_ratio,2016,5244,Floyd County
dentist_ratio,2016,6568,Fluvanna County
dentist_ratio,2016,5607,Franklin County
dentist_ratio,2016,8442,Frederick County
dentist_ratio,2016,3371,Giles County
dentist_ratio,2016,2863,Gloucester County
dentist_ratio,2016,3778,Goochland County
dentist_ratio,2016,5036,Grayson County
dentist_ratio,2016,6457,Greene County
dentist_ratio,2016,11706,Greensville County
dentist_ratio,2016,2187,Halifax County
dentist_ratio,2016,1606,Hanover County
dentist_ratio,2016,1378,Henrico County
dentist_ratio,2016,1660,Henry County
dentist_ratio,2016,1108,Highland County
dentist_ratio,2016,4066,Isle of Wight County
dentist_ratio,2016,896,James City County
dentist_ratio,2016,,King and Queen County
dentist_ratio,2016,2165,King George County
dentist_ratio,2016,2722,King William County
dentist_ratio,2016,10972,Lancaster County
dentist_ratio,2016,4836,Lee County
dentist_ratio,2016,1656,Loudoun County
dentist_ratio,2016,3915,Louisa County
dentist_ratio,2016,3068,Lunenburg County
dentist_ratio,2016,2616,Madison County
dentist_ratio,2016,4391,Mathews County
dentist_ratio,2016,3862,Mecklenburg County
dentist_ratio,2016,2156,Middlesex County
dentist_ratio,2016,2293,Montgomery County
dentist_ratio,2016,1652,Nelson County
dentist_ratio,2016,5287,New Kent County
dentist_ratio,2016,809,Northampton County
dentist_ratio,2016,873,Northumberland County
dentist_ratio,2016,2228,Nottoway County
dentist_ratio,2016,3553,Orange County
dentist_ratio,2016,5914,Page County
dentist_ratio,2016,8962,Patrick County
dentist_ratio,2016,7711,Pittsylvania County
dentist_ratio,2016,2032,Powhatan County
dentist_ratio,2016,2893,Prince Edward County
dentist_ratio,2016,4731,Prince George County
dentist_ratio,2016,1962,Prince William County
dentist_ratio,2016,3800,Pulaski County
dentist_ratio,2016,3694,Rappahannock County
dentist_ratio,2016,2194,Richmond County
dentist_ratio,2016,1161,Roanoke County
dentist_ratio,2016,22392,Rockbridge County
dentist_ratio,2016,4691,Rockingham County
dentist_ratio,2016,9123,Russell County
dentist_ratio,2016,4386,Scott County
dentist_ratio,2016,3321,Shenandoah County
dentist_ratio,2016,1827,Smyth County
dentist_ratio,2016,18057,Southampton County
dentist_ratio,2016,2357,Spotsylvania County
dentist_ratio,2016,2887,Stafford County
dentist_ratio,2016, ,Surry County
dentist_ratio,2016,5752,Sussex County
dentist_ratio,2016,2479,Tazewell County
dentist_ratio,2016,3916,Warren County
dentist_ratio,2016,1869,Washington County
dentist_ratio,2016,17592,Westmoreland County
dentist_ratio,2016,4904,Wise County
dentist_ratio,2016,3224,Wythe County
dentist_ratio,2016,1999,York County
dentist_ratio,2016,1288,Alexandria City
dentist_ratio,2016,2827,Bristol City
dentist_ratio,2016,1290,Buena Vista City
dentist_ratio,2016,1173,Charlottesville City
dentist_ratio,2016,2034,Chesapeake City
dentist_ratio,2016,433,Colonial Heights City
dentist_ratio,2016,1380,Covington City
dentist_ratio,2016,931,Danville City
dentist_ratio,2016,1061,Emporia City
dentist_ratio,2016,,Fairfax City
dentist_ratio,2016,334,Falls Church City
dentist_ratio,2016,1661,Franklin City
dentist_ratio,2016,480,Fredericksburg City
dentist_ratio,2016,847,Galax City
dentist_ratio,2016,988,Hampton City
dentist_ratio,2016,931,Harrisonburg City
dentist_ratio,2016,2526,Hopewell City
dentist_ratio,2016,783,Lexington City
dentist_ratio,2016,922,Lynchburg City
dentist_ratio,2016,813,Manassas City
dentist_ratio,2016,,Manassas Park City
dentist_ratio,2016,,Martinsville City
dentist_ratio,2016,1272,Newport News City
dentist_ratio,2016,1318,Norfolk City
dentist_ratio,2016,773,Norton City
dentist_ratio,2016,1226,Petersburg City
dentist_ratio,2016,1502,Poquoson City
dentist_ratio,2016,934,Portsmouth City
dentist_ratio,2016,1748,Radford City
dentist_ratio,2016,767,Richmond City
dentist_ratio,2016,1384,Roanoke City
dentist_ratio,2016,730,Salem City
dentist_ratio,2016,1107,Staunton City
dentist_ratio,2016,2349,Suffolk City
dentist_ratio,2016,1335,Virginia Beach City
dentist_ratio,2016,782,Waynesboro City
dentist_ratio,2016,,Williamsburg City
dentist_ratio,2016,562,Winchester City
dentist_ratio,2016,1494,Virginia
dentist_ratio,2017,2170,Accomack County
dentist_ratio,2017,988,Albemarle County
dentist_ratio,2017,3781,Alleghany County
dentist_ratio,2017,3255,Amelia County
dentist_ratio,2017,5266,Amherst County
dentist_ratio,2017,7841,Appomattox County
dentist_ratio,2017,1566,Arlington County
dentist_ratio,2017,3267,Augusta County
dentist_ratio,2017,2149,Bath County
dentist_ratio,2017,3899,Bedford County
dentist_ratio,2017,1588,Bland County
dentist_ratio,2017,3688,Botetourt County
dentist_ratio,2017,5415,Brunswick County
dentist_ratio,2017,5379,Buchanan County
dentist_ratio,2017,1551,Buckingham County
dentist_ratio,2017,5501,Campbell County
dentist_ratio,2017,4352,Caroline County
dentist_ratio,2017,3301,Carroll County
dentist_ratio,2017,3502,Charles City County
dentist_ratio,2017,3030,Charlotte County
dentist_ratio,2017,1327,Chesterfield County
dentist_ratio,2017,2902,Clarke County
dentist_ratio,2017,1687,Craig County
dentist_ratio,2017,2699,Culpeper County
dentist_ratio,2017,9811,Cumberland County
dentist_ratio,2017,14782,Dickenson County
dentist_ratio,2017,14104,Dinwiddie County
dentist_ratio,2017,1838,Essex County
dentist_ratio,2017,966,Fairfax County
dentist_ratio,2017,1828,Fauquier County
dentist_ratio,2017,5252,Floyd County
dentist_ratio,2017,8817,Fluvanna County
dentist_ratio,2017,6272,Franklin County
dentist_ratio,2017,7862,Frederick County
dentist_ratio,2017,3367,Giles County
dentist_ratio,2017,2869,Gloucester County
dentist_ratio,2017,3781,Goochland County
dentist_ratio,2017,5222,Grayson County
dentist_ratio,2017,9806,Greene County
dentist_ratio,2017,11679,Greensville County
dentist_ratio,2017,2304,Halifax County
dentist_ratio,2017,1630,Hanover County
dentist_ratio,2017,1322,Henrico County
dentist_ratio,2017,1708,Henry County
dentist_ratio,2017,1106,Highland County
dentist_ratio,2017,4061,Isle of Wight County
dentist_ratio,2017,899,James City County
dentist_ratio,2017,,King and Queen County
dentist_ratio,2017,2195,King George County
dentist_ratio,2017,2785,King William County
dentist_ratio,2017,10788,Lancaster County
dentist_ratio,2017,4752,Lee County
dentist_ratio,2017,1638,Loudoun County
dentist_ratio,2017,3984,Louisa County
dentist_ratio,2017,3059,Lunenburg County
dentist_ratio,2017,2655,Madison County
dentist_ratio,2017,4390,Mathews County
dentist_ratio,2017,3836,Mecklenburg County
dentist_ratio,2017,2136,Middlesex County
dentist_ratio,2017,2053,Montgomery County
dentist_ratio,2017,2135,Nelson County
dentist_ratio,2017,4336,New Kent County
dentist_ratio,2017,846,Northampton County
dentist_ratio,2017,877,Northumberland County
dentist_ratio,2017,2205,Nottoway County
dentist_ratio,2017,3279,Orange County
dentist_ratio,2017,5933,Page County
dentist_ratio,2017,8833,Patrick County
dentist_ratio,2017,7657,Pittsylvania County
dentist_ratio,2017,2043,Powhatan County
dentist_ratio,2017,2523,Prince Edward County
dentist_ratio,2017,4201,Prince George County
dentist_ratio,2017,1890,Prince William County
dentist_ratio,2017,3798,Pulaski County
dentist_ratio,2017,3661,Rappahannock County
dentist_ratio,2017,2980,Richmond County
dentist_ratio,2017,1143,Roanoke County
dentist_ratio,2017,22659,Rockbridge County
dentist_ratio,2017,4719,Rockingham County
dentist_ratio,2017,9016,Russell County
dentist_ratio,2017,3644,Scott County
dentist_ratio,2017,3325,Shenandoah County
dentist_ratio,2017,1916,Smyth County
dentist_ratio,2017,17750,Southampton County
dentist_ratio,2017,2294,Spotsylvania County
dentist_ratio,2017,2875,Stafford County
dentist_ratio,2017,,Surry County
dentist_ratio,2017,5687,Sussex County
dentist_ratio,2017,2568,Tazewell County
dentist_ratio,2017,3956,Warren County
dentist_ratio,2017,1813,Washington County
dentist_ratio,2017,17780,Westmoreland County
dentist_ratio,2017,4823,Wise County
dentist_ratio,2017,2888,Wythe County
dentist_ratio,2017,1992,York County
dentist_ratio,2017,1222,Alexandria City
dentist_ratio,2017,2798,Bristol City
dentist_ratio,2017,1265,Buena Vista City
dentist_ratio,2017,1200,Charlottesville City
dentist_ratio,2017,2037,Chesapeake City
dentist_ratio,2017,425,Colonial Heights City
dentist_ratio,2017,1383,Covington City
dentist_ratio,2017,875,Danville City
dentist_ratio,2017,1056,Emporia City
dentist_ratio,2017,,Fairfax City
dentist_ratio,2017,324,Falls Church City
dentist_ratio,2017,1363,Franklin City
dentist_ratio,2017,481,Fredericksburg City
dentist_ratio,2017,828,Galax City
dentist_ratio,2017,990,Hampton City
dentist_ratio,2017,935,Harrisonburg City
dentist_ratio,2017,2513,Hopewell City
dentist_ratio,2017,711,Lexington City
dentist_ratio,2017,920,Lynchburg City
dentist_ratio,2017,814,Manassas City
dentist_ratio,2017,,Manassas Park City
dentist_ratio,2017,,Martinsville City
dentist_ratio,2017,1246,Newport News City
dentist_ratio,2017,1217,Norfolk City
dentist_ratio,2017,984,Norton City
dentist_ratio,2017,1323,Petersburg City
dentist_ratio,2017,1507,Poquoson City
dentist_ratio,2017,936,Portsmouth City
dentist_ratio,2017,1605,Radford City
dentist_ratio,2017,762,Richmond City
dentist_ratio,2017,1331,Roanoke City
dentist_ratio,2017,739,Salem City
dentist_ratio,2017,1115,Staunton City
dentist_ratio,2017,2314,Suffolk City
dentist_ratio,2017,1325,Virginia Beach City
dentist_ratio,2017,797,Waynesboro City
dentist_ratio,2017,,Williamsburg City
dentist_ratio,2017,548,Winchester City
dentist_ratio,2017,1473,Virginia
dentist_ratio,2018,2161,Accomack County
dentist_ratio,2018,1016,Albemarle County
dentist_ratio,2018,3728,Alleghany County
dentist_ratio,2018,3253,Amelia County
dentist_ratio,2018,4524,Amherst County
dentist_ratio,2018,7921,Appomattox County
dentist_ratio,2018,1542,Arlington County
dentist_ratio,2018,3281,Augusta County
dentist_ratio,2018,2146,Bath County
dentist_ratio,2018,3750,Bedford County
dentist_ratio,2018,2098,Bland County
dentist_ratio,2018,3697,Botetourt County
dentist_ratio,2018,5461,Brunswick County
dentist_ratio,2018,5305,Buchanan County
dentist_ratio,2018,1545,Buckingham County
dentist_ratio,2018,6108,Campbell County
dentist_ratio,2018,3847,Caroline County
dentist_ratio,2018,3293,Carroll County
dentist_ratio,2018,6941,Charles City County
dentist_ratio,2018,2985,Charlotte County
dentist_ratio,2018,1330,Chesterfield County
dentist_ratio,2018,2905,Clarke County
dentist_ratio,2018,1688,Craig County
dentist_ratio,2018,2593,Culpeper County
dentist_ratio,2018,9809,Cumberland County
dentist_ratio,2018,14523,Dickenson County
dentist_ratio,2018,14265,Dinwiddie County
dentist_ratio,2018,1820,Essex County
dentist_ratio,2018,958,Fairfax County
dentist_ratio,2018,1860,Fauquier County
dentist_ratio,2018,5265,Floyd County
dentist_ratio,2018,8928,Fluvanna County
dentist_ratio,2018,6244,Franklin County
dentist_ratio,2018,8032,Frederick County
dentist_ratio,2018,3369,Giles County
dentist_ratio,2018,2873,Gloucester County
dentist_ratio,2018,3874,Goochland County
dentist_ratio,2018,5210,Grayson County
dentist_ratio,2018,9890,Greene County
dentist_ratio,2018,11627,Greensville County
dentist_ratio,2018,2275,Halifax County
dentist_ratio,2018,1510,Hanover County
dentist_ratio,2018,1271,Henrico County
dentist_ratio,2018,1698,Henry County
dentist_ratio,2018,1105,Highland County
dentist_ratio,2018,3695,Isle of Wight County
dentist_ratio,2018,888,James City County
dentist_ratio,2018,,King and Queen County
dentist_ratio,2018,2215,King George County
dentist_ratio,2018,2823,King William County
dentist_ratio,2018,10783,Lancaster County
dentist_ratio,2018,4708,Lee County
dentist_ratio,2018,1571,Loudoun County
dentist_ratio,2018,4086,Louisa County
dentist_ratio,2018,3022,Lunenburg County
dentist_ratio,2018,2659,Madison County
dentist_ratio,2018,4401,Mathews County
dentist_ratio,2018,3406,Mecklenburg County
dentist_ratio,2018,2154,Middlesex County
dentist_ratio,2018,2106,Montgomery County
dentist_ratio,2018,1855,Nelson County
dentist_ratio,2018,4478,New Kent County
dentist_ratio,2018,838,Northampton County
dentist_ratio,2018,868,Northumberland County
dentist_ratio,2018,2203,Nottoway County
dentist_ratio,2018,3664,Orange County
dentist_ratio,2018,5983,Page County
dentist_ratio,2018,8837,Patrick County
dentist_ratio,2018,6772,Pittsylvania County
dentist_ratio,2018,2085,Powhatan County
dentist_ratio,2018,2550,Prince Edward County
dentist_ratio,2018,4231,Prince George County
dentist_ratio,2018,1857,Prince William County
dentist_ratio,2018,3785,Pulaski County
dentist_ratio,2018,3626,Rappahannock County
dentist_ratio,2018,3013,Richmond County
dentist_ratio,2018,1161,Roanoke County
dentist_ratio,2018,22752,Rockbridge County
dentist_ratio,2018,4514,Rockingham County
dentist_ratio,2018,8916,Russell County
dentist_ratio,2018,4307,Scott County
dentist_ratio,2018,3346,Shenandoah County
dentist_ratio,2018,1905,Smyth County
dentist_ratio,2018,8793,Southampton County
dentist_ratio,2018,2533,Spotsylvania County
dentist_ratio,2018,2940,Stafford County
dentist_ratio,2018,,Surry County
dentist_ratio,2018,5619,Sussex County
dentist_ratio,2018,2553,Tazewell County
dentist_ratio,2018,3637,Warren County
dentist_ratio,2018,1876,Washington County
dentist_ratio,2018,8915,Westmoreland County
dentist_ratio,2018,4752,Wise County
dentist_ratio,2018,2875,Wythe County
dentist_ratio,2018,1885,York County
dentist_ratio,2018,1244,Alexandria City
dentist_ratio,2018,2747,Bristol City
dentist_ratio,2018,1247,Buena Vista City
dentist_ratio,2018,1174,Charlottesville City
dentist_ratio,2018,1926,Chesapeake City
dentist_ratio,2018,415,Colonial Heights City
dentist_ratio,2018,1820,Covington City
dentist_ratio,2018,885,Danville City
dentist_ratio,2018,1024,Emporia City
dentist_ratio,2018,,Fairfax City
dentist_ratio,2018,321,Falls Church City
dentist_ratio,2018,1336,Franklin City
dentist_ratio,2018,520,Fredericksburg City
dentist_ratio,2018,918,Galax City
dentist_ratio,2018,988,Hampton City
dentist_ratio,2018,872,Harrisonburg City
dentist_ratio,2018,2511,Hopewell City
dentist_ratio,2018,649,Lexington City
dentist_ratio,2018,955,Lynchburg City
dentist_ratio,2018,868,Manassas City
dentist_ratio,2018,,Manassas Park City
dentist_ratio,2018,,Martinsville City
dentist_ratio,2018,1199,Newport News City
dentist_ratio,2018,1191,Norfolk City
dentist_ratio,2018,992,Norton City
dentist_ratio,2018,1315,Petersburg City
dentist_ratio,2018,1524,Poquoson City
dentist_ratio,2018,884,Portsmouth City
dentist_ratio,2018,1528,Radford City
dentist_ratio,2018,750,Richmond City
dentist_ratio,2018,1332,Roanoke City
dentist_ratio,2018,693,Salem City
dentist_ratio,2018,1133,Staunton City
dentist_ratio,2018,2280,Suffolk City
dentist_ratio,2018,1309,Virginia Beach City
dentist_ratio,2018,780,Waynesboro City
dentist_ratio,2018,,Williamsburg City
dentist_ratio,2018,530,Winchester City
dentist_ratio,2018,1457,Virginia
dentist_ratio,2019,2308,Accomack County
dentist_ratio,2019,976,Albemarle County
dentist_ratio,2019,3715,Alleghany County
dentist_ratio,2019,3286,Amelia County
dentist_ratio,2019,4515,Amherst County
dentist_ratio,2019,7956,Appomattox County
dentist_ratio,2019,1453,Arlington County
dentist_ratio,2019,3148,Augusta County
dentist_ratio,2019,2074,Bath County
dentist_ratio,2019,3292,Bedford County
dentist_ratio,2019,2093,Bland County
dentist_ratio,2019,3713,Botetourt County
dentist_ratio,2019,5410,Brunswick County
dentist_ratio,2019,5251,Buchanan County
dentist_ratio,2019,1715,Buckingham County
dentist_ratio,2019,6098,Campbell County
dentist_ratio,2019,4389,Caroline County
dentist_ratio,2019,3724,Carroll County
dentist_ratio,2019,6963,Charles City County
dentist_ratio,2019,2970,Charlotte County
dentist_ratio,2019,1316,Chesterfield County
dentist_ratio,2019,2924,Clarke County
dentist_ratio,2019,1710,Craig County
dentist_ratio,2019,2630,Culpeper County
dentist_ratio,2019,9932,Cumberland County
dentist_ratio,2019,14318,Dickenson County
dentist_ratio,2019,14272,Dinwiddie County
dentist_ratio,2019,1826,Essex County
dentist_ratio,2019,924,Fairfax County
dentist_ratio,2019,1826,Fauquier County
dentist_ratio,2019,5250,Floyd County
dentist_ratio,2019,9090,Fluvanna County
dentist_ratio,2019,5604,Franklin County
dentist_ratio,2019,7443,Frederick County
dentist_ratio,2019,3344,Giles County
dentist_ratio,2019,2668,Gloucester County
dentist_ratio,2019,3959,Goochland County
dentist_ratio,2019,5183,Grayson County
dentist_ratio,2019,9910,Greene County
dentist_ratio,2019,11336,Greensville County
dentist_ratio,2019,2261,Halifax County
dentist_ratio,2019,1456,Hanover County
dentist_ratio,2019,1253,Henrico County
dentist_ratio,2019,1685,Henry County
dentist_ratio,2019,1095,Highland County
dentist_ratio,2019,3711,Isle of Wight County
dentist_ratio,2019,911,James City County
dentist_ratio,2019,,King and Queen County
dentist_ratio,2019,2064,King George County
dentist_ratio,2019,2858,King William County
dentist_ratio,2019,10603,Lancaster County
dentist_ratio,2019,4685,Lee County
dentist_ratio,2019,1493,Loudoun County
dentist_ratio,2019,4177,Louisa County
dentist_ratio,2019,3049,Lunenburg County
dentist_ratio,2019,2652,Madison County
