Category,Variable,Year,County,FIPS,Value,County2,GEOID
demographics,per_65_and_over,2018,Hopewell City,51670,15.7,Hopewell City,51670
demographics,per_65_and_over,2018,Lexington City,51678,16.2,Lexington City,51678
demographics,per_65_and_over,2018,Lynchburg City,51680,14.4,Lynchburg City,51680
demographics,per_65_and_over,2018,Manassas City,51683,10.4,Manassas City,51683
demographics,per_65_and_over,2018,Manassas Park City,51685,8,Manassas Park City,51685
demographics,per_65_and_over,2018,Martinsville City,51690,18.9,Martinsville City,51690
demographics,per_65_and_over,2018,Newport News City,51700,13.1,Newport News City,51700
demographics,per_65_and_over,2018,Norfolk City,51710,11.2,Norfolk City,51710
demographics,per_65_and_over,2018,Norton City,51720,18.6,Norton City,51720
demographics,per_65_and_over,2018,Petersburg City,51730,17,Petersburg City,51730
demographics,per_65_and_over,2018,Poquoson City,51735,19.4,Poquoson City,51735
demographics,per_65_and_over,2018,Portsmouth City,51740,14.9,Portsmouth City,51740
demographics,per_65_and_over,2018,Radford City,51750,9.1,Radford City,51750
demographics,per_65_and_over,2018,Richmond City,51760,13.2,Richmond City,51760
demographics,per_65_and_over,2018,Roanoke City,51770,16.5,Roanoke City,51770
demographics,per_65_and_over,2018,Salem City,51775,18.9,Salem City,51775
demographics,per_65_and_over,2018,Staunton City,51790,21.3,Staunton City,51790
demographics,per_65_and_over,2018,Suffolk City,51800,14.4,Suffolk City,51800
demographics,per_65_and_over,2018,Virginia Beach City,51810,14.2,Virginia Beach City,51810
demographics,per_65_and_over,2018,Waynesboro City,51820,18,Waynesboro City,51820
demographics,per_65_and_over,2018,Williamsburg City,51830,16.3,Williamsburg City,51830
demographics,per_65_and_over,2018,Winchester City,51840,15.9,Winchester City,51840
demographics,per_65_and_over,2019,Accomack,51001,24.6,Accomack County,51001
demographics,per_65_and_over,2019,Albemarle,51003,19.3,Albemarle County,51003
demographics,per_65_and_over,2019,Alleghany,51005,25.5,Alleghany County,51005
demographics,per_65_and_over,2019,Amelia,51007,20.1,Amelia County,51007
demographics,per_65_and_over,2019,Amherst,51009,21.6,Amherst County,51009
demographics,per_65_and_over,2019,Appomattox,51011,21.2,Appomattox County,51011
demographics,per_65_and_over,2019,Arlington,51013,11.1,Arlington County,51013
demographics,per_65_and_over,2019,Augusta,51015,21.9,Augusta County,51015
demographics,per_65_and_over,2019,Bath,51017,28,Bath County,51017
demographics,per_65_and_over,2019,Bedford,51019,21.8,Bedford County,51019
demographics,per_65_and_over,2019,Bland,51021,23.6,Bland County,51021
demographics,per_65_and_over,2019,Botetourt,51023,23.3,Botetourt County,51023
demographics,per_65_and_over,2019,Brunswick,51025,21.8,Brunswick County,51025
demographics,per_65_and_over,2019,Buchanan,51027,23.1,Buchanan County,51027
demographics,per_65_and_over,2019,Buckingham,51029,20.2,Buckingham County,51029
demographics,per_65_and_over,2019,Campbell,51031,20.3,Campbell County,51031
demographics,per_65_and_over,2019,Caroline,51033,16.9,Caroline County,51033
demographics,per_65_and_over,2019,Carroll,51035,25.4,Carroll County,51035
demographics,per_65_and_over,2019,Charles City,51036,25.5,Charles City County,51036
demographics,per_65_and_over,2019,Charlotte,51037,22.6,Charlotte County,51037
demographics,per_65_and_over,2019,Chesterfield,51041,15.4,Chesterfield County,51041
demographics,per_65_and_over,2019,Clarke,51043,21.8,Clarke County,51043
demographics,per_65_and_over,2019,Craig,51045,24.1,Craig County,51045
demographics,per_65_and_over,2019,Culpeper,51047,16,Culpeper County,51047
demographics,per_65_and_over,2019,Cumberland,51049,23.1,Cumberland County,51049
demographics,per_65_and_over,2019,Dickenson,51051,23,Dickenson County,51051
demographics,per_65_and_over,2019,Dinwiddie,51053,17.9,Dinwiddie County,51053
demographics,per_65_and_over,2019,Essex,51057,23.7,Essex County,51057
demographics,per_65_and_over,2019,Fairfax,51059,14,Fairfax County,51059
demographics,per_65_and_over,2019,Fauquier,51061,16.9,Fauquier County,51061
demographics,per_65_and_over,2019,Floyd,51063,23.5,Floyd County,51063
demographics,per_65_and_over,2019,Fluvanna,51065,20.5,Fluvanna County,51065
demographics,per_65_and_over,2019,Franklin,51067,24.2,Franklin County,51067
demographics,per_65_and_over,2019,Frederick,51069,17.8,Frederick County,51069
demographics,per_65_and_over,2019,Giles,51071,22.4,Giles County,51071
demographics,per_65_and_over,2019,Gloucester,51073,19.6,Gloucester County,51073
demographics,per_65_and_over,2019,Goochland,51075,22.9,Goochland County,51075
demographics,per_65_and_over,2019,Grayson,51077,25.3,Grayson County,51077
demographics,per_65_and_over,2019,Greene,51079,17.8,Greene County,51079
demographics,per_65_and_over,2019,Greensville,51081,15.3,Greensville County,51081
demographics,per_65_and_over,2019,Halifax,51083,24.8,Halifax County,51083
demographics,per_65_and_over,2019,Hanover,51085,18.4,Hanover County,51085
demographics,per_65_and_over,2019,Henrico,51087,15.9,Henrico County,51087
demographics,per_65_and_over,2019,Henry,51089,24.5,Henry County,51089
demographics,per_65_and_over,2019,Highland,51091,35.5,Highland County,51091
demographics,per_65_and_over,2019,Isle of Wight,51093,19.8,Isle of Wight County,51093
demographics,per_65_and_over,2019,James City,51095,25.8,James City County,51095
demographics,per_65_and_over,2019,King and Queen,51097,23.6,King and Queen County,51097
demographics,per_65_and_over,2019,King George,51099,13.4,King George County,51099
demographics,per_65_and_over,2019,King William,51101,16.3,King William County,51101
demographics,per_65_and_over,2019,Lancaster,51103,36.7,Lancaster County,51103
demographics,per_65_and_over,2019,Lee,51105,22.2,Lee County,51105
demographics,per_65_and_over,2019,Loudoun,51107,9.7,Loudoun County,51107
demographics,per_65_and_over,2019,Louisa,51109,20.3,Louisa County,51109
demographics,per_65_and_over,2019,Lunenburg,51111,22.7,Lunenburg County,51111
demographics,per_65_and_over,2019,Madison,51113,22.9,Madison County,51113
demographics,per_65_and_over,2019,Mathews,51115,31.5,Mathews County,51115
demographics,per_65_and_over,2019,Mecklenburg,51117,25.9,Mecklenburg County,51117
demographics,per_65_and_over,2019,Middlesex,51119,32,Middlesex County,51119
demographics,per_65_and_over,2019,Montgomery,51121,13.2,Montgomery County,51121
demographics,per_65_and_over,2019,Nelson,51125,28.2,Nelson County,51125
demographics,per_65_and_over,2019,New Kent,51127,17.7,New Kent County,51127
demographics,per_65_and_over,2019,Northampton,51131,27,Northampton County,51131
demographics,per_65_and_over,2019,Northumberland,51133,37.5,Northumberland County,51133
demographics,per_65_and_over,2019,Nottoway,51135,19.3,Nottoway County,51135
demographics,per_65_and_over,2019,Orange,51137,20.6,Orange County,51137
demographics,per_65_and_over,2019,Page,51139,21.9,Page County,51139
demographics,per_65_and_over,2019,Patrick,51141,26.8,Patrick County,51141
demographics,per_65_and_over,2019,Pittsylvania,51143,23.3,Pittsylvania County,51143
demographics,per_65_and_over,2019,Powhatan,51145,19,Powhatan County,51145
demographics,per_65_and_over,2019,Prince Edward,51147,17,Prince Edward County,51147
demographics,per_65_and_over,2019,Prince George,51149,14.4,Prince George County,51149
demographics,per_65_and_over,2019,Prince William,51153,10.3,Prince William County,51153
demographics,per_65_and_over,2019,Pulaski,51155,23.5,Pulaski County,51155
demographics,per_65_and_over,2019,Rappahannock,51157,27.9,Rappahannock County,51157
demographics,per_65_and_over,2019,Richmond,51159,21.1,Richmond County,51159
demographics,per_65_and_over,2019,Roanoke,51161,21.8,Roanoke County,51161
demographics,per_65_and_over,2019,Rockbridge,51163,26.8,Rockbridge County,51163
demographics,per_65_and_over,2019,Rockingham,51165,19.5,Rockingham County,51165
demographics,per_65_and_over,2019,Russell,51167,22.5,Russell County,51167
demographics,per_65_and_over,2019,Scott,51169,24.9,Scott County,51169
demographics,per_65_and_over,2019,Shenandoah,51171,22.2,Shenandoah County,51171
demographics,per_65_and_over,2019,Smyth,51173,22.6,Smyth County,51173
demographics,per_65_and_over,2019,Southampton,51175,20.8,Southampton County,51175
demographics,per_65_and_over,2019,Spotsylvania,51177,14.7,Spotsylvania County,51177
demographics,per_65_and_over,2019,Stafford,51179,10.7,Stafford County,51179
demographics,per_65_and_over,2019,Surry,51181,23.9,Surry County,51181
demographics,per_65_and_over,2019,Sussex,51183,18.6,Sussex County,51183
demographics,per_65_and_over,2019,Tazewell,51185,23.1,Tazewell County,51185
demographics,per_65_and_over,2019,Warren,51187,16.8,Warren County,51187
demographics,per_65_and_over,2019,Washington,51191,23.6,Washington County,51191
demographics,per_65_and_over,2019,Westmoreland,51193,25.6,Westmoreland County,51193
demographics,per_65_and_over,2019,Wise,51195,19.2,Wise County,51195
demographics,per_65_and_over,2019,Wythe,51197,22.1,Wythe County,51197
demographics,per_65_and_over,2019,York,51199,16.6,York County,51199
demographics,per_65_and_over,2019,Alexandria City,51510,12.2,Alexandria City,51510
demographics,per_65_and_over,2019,Bristol City,51520,21.6,Bristol City,51520
demographics,per_65_and_over,2019,Buena Vista City,51530,19.6,Buena Vista City,51530
demographics,per_65_and_over,2019,Charlottesville City,51540,12.2,Charlottesville City,51540
demographics,per_65_and_over,2019,Chesapeake City,51550,13.7,Chesapeake City,51550
demographics,per_65_and_over,2019,Colonial Heights City,51570,19.8,Colonial Heights City,51570
demographics,per_65_and_over,2019,Covington City,51580,20,Covington City,51580
demographics,per_65_and_over,2019,Danville City,51590,21.3,Danville City,51590
demographics,per_65_and_over,2019,Emporia City,51595,20.2,Emporia City,51595
demographics,per_65_and_over,2019,Fairfax City,51600,14.5,Fairfax City,51600
demographics,per_65_and_over,2019,Falls Church City,51610,14.1,Falls Church City,51610
demographics,per_65_and_over,2019,Franklin City,51620,19.1,Franklin City,51620
demographics,per_65_and_over,2019,Fredericksburg City,51630,11.9,Fredericksburg City,51630
demographics,per_65_and_over,2019,Galax City,51640,18.7,Galax City,51640
demographics,per_65_and_over,2019,Hampton City,51650,15.7,Hampton City,51650
demographics,per_65_and_over,2019,Harrisonburg City,51660,9.8,Harrisonburg City,51660
demographics,per_65_and_over,2019,Hopewell City,51670,15.7,Hopewell City,51670
demographics,per_65_and_over,2019,Lexington City,51678,15.1,Lexington City,51678
demographics,per_65_and_over,2019,Lynchburg City,51680,14.5,Lynchburg City,51680
demographics,per_65_and_over,2019,Manassas City,51683,10.8,Manassas City,51683
demographics,per_65_and_over,2019,Manassas Park City,51685,8.7,Manassas Park City,51685
demographics,per_65_and_over,2019,Martinsville City,51690,18.1,Martinsville City,51690
demographics,per_65_and_over,2019,Newport News City,51700,13.3,Newport News City,51700
demographics,per_65_and_over,2019,Norfolk City,51710,11.6,Norfolk City,51710
demographics,per_65_and_over,2019,Norton City,51720,18.7,Norton City,51720
demographics,per_65_and_over,2019,Petersburg City,51730,17,Petersburg City,51730
demographics,per_65_and_over,2019,Poquoson City,51735,19.6,Poquoson City,51735
demographics,per_65_and_over,2019,Portsmouth City,51740,15.1,Portsmouth City,51740
demographics,per_65_and_over,2019,Radford City,51750,9.4,Radford City,51750
demographics,per_65_and_over,2019,Richmond City,51760,13.8,Richmond City,51760
demographics,per_65_and_over,2019,Roanoke City,51770,16.9,Roanoke City,51770
demographics,per_65_and_over,2019,Salem City,51775,19,Salem City,51775
demographics,per_65_and_over,2019,Staunton City,51790,21.4,Staunton City,51790
demographics,per_65_and_over,2019,Suffolk City,51800,14.9,Suffolk City,51800
demographics,per_65_and_over,2019,Virginia Beach City,51810,14.8,Virginia Beach City,51810
demographics,per_65_and_over,2019,Waynesboro City,51820,17.8,Waynesboro City,51820
demographics,per_65_and_over,2019,Williamsburg City,51830,17.5,Williamsburg City,51830
demographics,per_65_and_over,2019,Winchester City,51840,16.4,Winchester City,51840
demographics,per_65_and_over,2020,Accomack,51001,25.2,Accomack County,51001
demographics,per_65_and_over,2020,Albemarle,51003,19.8,Albemarle County,51003
demographics,per_65_and_over,2020,Alleghany,51005,25.9,Alleghany County,51005
demographics,per_65_and_over,2020,Amelia,51007,20.4,Amelia County,51007
demographics,per_65_and_over,2020,Amherst,51009,21.8,Amherst County,51009
demographics,per_65_and_over,2020,Appomattox,51011,21.1,Appomattox County,51011
demographics,per_65_and_over,2020,Arlington,51013,11.4,Arlington County,51013
demographics,per_65_and_over,2020,Augusta,51015,22.1,Augusta County,51015
demographics,per_65_and_over,2020,Bath,51017,28.4,Bath County,51017
demographics,per_65_and_over,2020,Bedford,51019,22.7,Bedford County,51019
demographics,per_65_and_over,2020,Bland,51021,24.5,Bland County,51021
demographics,per_65_and_over,2020,Botetourt,51023,23.6,Botetourt County,51023
demographics,per_65_and_over,2020,Brunswick,51025,22.2,Brunswick County,51025
demographics,per_65_and_over,2020,Buchanan,51027,23.8,Buchanan County,51027
demographics,per_65_and_over,2020,Buckingham,51029,20.3,Buckingham County,51029
demographics,per_65_and_over,2020,Campbell,51031,20.8,Campbell County,51031
demographics,per_65_and_over,2020,Caroline,51033,17.3,Caroline County,51033
demographics,per_65_and_over,2020,Carroll,51035,26,Carroll County,51035
demographics,per_65_and_over,2020,Charles City,51036,26.5,Charles City County,51036
demographics,per_65_and_over,2020,Charlotte,51037,22.6,Charlotte County,51037
demographics,per_65_and_over,2020,Chesterfield,51041,15.8,Chesterfield County,51041
demographics,per_65_and_over,2020,Clarke,51043,22.2,Clarke County,51043
demographics,per_65_and_over,2020,Craig,51045,24.6,Craig County,51045
demographics,per_65_and_over,2020,Culpeper,51047,16.5,Culpeper County,51047
demographics,per_65_and_over,2020,Cumberland,51049,23,Cumberland County,51049
demographics,per_65_and_over,2020,Dickenson,51051,23.7,Dickenson County,51051
demographics,per_65_and_over,2020,Dinwiddie,51053,18.5,Dinwiddie County,51053
demographics,per_65_and_over,2020,Essex,51057,24.2,Essex County,51057
demographics,per_65_and_over,2020,Fairfax,51059,14.4,Fairfax County,51059
demographics,per_65_and_over,2020,Fauquier,51061,17.3,Fauquier County,51061
demographics,per_65_and_over,2020,Floyd,51063,24.3,Floyd County,51063
demographics,per_65_and_over,2020,Fluvanna,51065,20.9,Fluvanna County,51065
demographics,per_65_and_over,2020,Franklin,51067,24.7,Franklin County,51067
demographics,per_65_and_over,2020,Frederick,51069,18.3,Frederick County,51069
demographics,per_65_and_over,2020,Giles,51071,22.3,Giles County,51071
demographics,per_65_and_over,2020,Gloucester,51073,20.5,Gloucester County,51073
demographics,per_65_and_over,2020,Goochland,51075,23.2,Goochland County,51075
demographics,per_65_and_over,2020,Grayson,51077,25.9,Grayson County,51077
demographics,per_65_and_over,2020,Greene,51079,18.6,Greene County,51079
demographics,per_65_and_over,2020,Greensville,51081,16,Greensville County,51081
demographics,per_65_and_over,2020,Halifax,51083,25.6,Halifax County,51083
demographics,per_65_and_over,2020,Hanover,51085,18.7,Hanover County,51085
demographics,per_65_and_over,2020,Henrico,51087,16.4,Henrico County,51087
demographics,per_65_and_over,2020,Henry,51089,24.8,Henry County,51089
demographics,per_65_and_over,2020,Highland,51091,36.5,Highland County,51091
demographics,per_65_and_over,2020,Isle of Wight,51093,20.1,Isle of Wight County,51093
demographics,per_65_and_over,2020,James City,51095,26.7,James City County,51095
